timestamp_ns,center_x,center_y,bbox_x,bbox_y,bbox_w,bbox_h,bbox_area,score,class_id,manual_vx,manual_vy
17115389637881,1354.625,667.912,1330.578,642.058,48.095,51.708,2486.867,0.86611,2,0.28350,0.22019
17138578682754,1354.132,669.335,1330.089,643.751,48.085,51.168,2460.449,0.89395,0,0.29550,0.21419
17138813988236,1354.075,669.214,1330.250,643.763,47.651,50.902,2425.540,0.89116,0,0.29450,0.21419
17139078807184,1354.203,669.044,1330.049,643.393,48.308,51.303,2478.335,0.89575,0,0.29550,0.21419
17139348466936,1354.570,669.172,1330.530,643.499,48.081,51.347,2468.824,0.89308,0,0.29650,0.21419
17139780054366,1354.349,669.191,1330.062,643.389,48.575,51.603,2506.620,0.89760,0,0.29750,0.21419
17140013976943,1354.396,668.957,1330.229,643.187,48.334,51.540,2491.156,0.89844,0,0.29850,0.21519
17140314173979,1354.047,669.106,1330.156,643.577,47.782,51.060,2439.767,0.89610,0,0.29950,0.21519
17140481141393,1354.248,669.180,1330.423,643.642,47.650,51.076,2433.802,0.89472,0,0.29950,0.21519
17140681521856,1354.017,669.152,1330.006,643.473,48.022,51.357,2466.265,0.89952,0,0.29950,0.21519
17140914493775,1354.163,669.176,1330.288,643.643,47.749,51.067,2438.370,0.89507,0,0.30050,0.21619
17141114958385,1354.210,669.106,1330.410,643.550,47.601,51.113,2433.045,0.88977,0,0.30050,0.21619
17141448619253,1354.195,668.988,1330.061,643.242,48.268,51.491,2485.343,0.89830,0,0.30050,0.21719
17141681658798,1354.055,669.313,1329.926,643.656,48.258,51.313,2476.262,0.89883,0,0.30150,0.21819
17142149156015,1354.306,669.134,1330.142,643.256,48.328,51.757,2501.309,0.89340,0,0.30150,0.21919
17142482998060,1354.376,668.969,1330.220,643.237,48.313,51.465,2486.411,0.89211,0,0.30150,0.22119
17142783869481,1354.242,669.058,1330.024,643.297,48.436,51.521,2495.451,0.89465,0,0.30050,0.22219
17143283099772,1354.157,669.198,1330.157,643.428,47.999,51.539,2473.801,0.89441,0,0.30150,0.22119
17144150343624,1354.107,669.275,1330.054,643.683,48.104,51.183,2462.131,0.89722,0,0.30350,0.22319
17168043286151,1347.000,706.858,1322.757,680.557,48.485,52.602,2550.417,0.89548,0,0.30850,0.25219
17168210174447,1346.773,706.920,1322.040,680.506,49.465,52.829,2613.159,0.89844,0,0.30850,0.25219
17168443531760,1346.247,706.932,1321.458,680.399,49.579,53.065,2630.917,0.89824,0,0.30950,0.25119
17168609763366,1346.493,706.574,1322.091,680.376,48.804,52.395,2557.097,0.89312,0,0.30850,0.25119
17169045369798,1347.178,706.790,1322.958,680.704,48.439,52.172,2527.189,0.88829,0,0.30850,0.25219
17169243605452,1346.088,706.759,1321.334,680.573,49.509,52.371,2592.815,0.89833,0,0.30850,0.25219
17169379055067,1346.456,706.908,1321.548,680.640,49.815,52.537,2617.144,0.89455,0,0.30750,0.25219
17169579854272,1346.544,707.240,1321.942,680.657,49.205,53.166,2616.021,0.90931,0,0.30650,0.25219
17169978010983,1346.268,706.773,1321.190,680.352,50.156,52.841,2650.282,0.89799,0,0.30750,0.25219
17170611462016,1346.715,707.027,1322.101,680.595,49.229,52.863,2602.375,0.89954,0,0.30750,0.25219
17171078781235,1346.164,707.125,1321.304,680.572,49.719,53.106,2640.377,0.89798,0,0.30750,0.25419
17171346584580,1346.328,707.204,1321.327,680.691,50.001,53.027,2651.405,0.90547,0,0.30550,0.25519
17185226514107,1101.807,674.799,1077.358,648.760,48.898,52.078,2546.492,0.88848,0,0.09650,0.22719
17185361399674,1101.877,674.946,1077.708,649.090,48.340,51.712,2499.746,0.89521,0,0.09650,0.22719
17185461936156,1102.105,674.861,1077.810,648.769,48.590,52.183,2535.616,0.90419,0,0.09550,0.22719
17185694373941,1101.828,674.744,1077.629,648.536,48.398,52.416,2536.833,0.90022,0,0.09550,0.22719
17186061633345,1102.218,674.884,1078.194,648.941,48.047,51.886,2492.955,0.89279,0,0.09450,0.22619
17186295052519,1102.551,674.919,1078.472,648.916,48.158,52.006,2504.516,0.89549,0,0.09350,0.22619
17186462768050,1102.127,675.486,1078.143,649.412,47.969,52.147,2501.430,0.86776,2,0.09350,0.22619
17186631429215,1102.121,675.451,1077.982,649.535,48.278,51.834,2502.430,0.86839,2,0.09250,0.22619
17190799157113,1101.955,674.999,1077.634,648.941,48.642,52.115,2534.945,0.89978,0,0.10250,0.22719
17191066795165,1101.904,674.805,1077.599,648.759,48.609,52.093,2532.153,0.89298,0,0.10250,0.22719
17191233673320,1102.083,674.764,1078.009,649.061,48.149,51.406,2475.148,0.89759,0,0.10250,0.22719
17191400451681,1102.015,674.654,1077.999,648.941,48.033,51.426,2470.132,0.85658,0,0.10250,0.22719
17191766095972,1101.918,674.774,1077.701,649.034,48.435,51.480,2493.423,0.89319,0,0.10250,0.22719
17191968281793,1101.965,674.592,1077.501,648.902,48.928,51.379,2513.862,0.90160,0,0.10250,0.22719
17192102315039,1102.050,674.684,1077.721,648.765,48.657,51.837,2522.274,0.86713,0,0.10250,0.22719
17275252313324,980.429,655.994,955.409,629.667,50.039,52.655,2634.828,0.89373,0,0.00950,0.20419
17275418933218,980.783,655.685,955.615,629.577,50.336,52.215,2628.286,0.88554,0,0.00950,0.20419
17276053746361,979.891,655.853,954.286,629.268,51.211,53.171,2722.909,0.88678,0,0.00950,0.20319
17276220588228,980.333,656.258,955.433,630.207,49.800,52.102,2594.685,0.89384,0,0.00950,0.20419
17277254197904,980.030,656.233,955.098,629.917,49.865,52.631,2624.452,0.88726,0,0.00850,0.20219
17277421333541,980.016,656.185,954.931,630.125,50.169,52.121,2614.865,0.88746,0,0.00850,0.20219
17277655386414,979.903,656.189,955.157,630.433,49.493,51.511,2549.420,0.88902,0,0.00850,0.20319
17277921746998,979.909,656.006,954.349,629.524,51.120,52.964,2707.494,0.89022,0,0.00750,0.20319
17278255272733,980.240,655.841,955.147,629.719,50.187,52.244,2621.981,0.88808,0,0.00750,0.20319
17278523205841,980.157,655.788,955.015,629.599,50.282,52.377,2633.624,0.89082,0,0.00750,0.20319
17278722908750,980.352,655.776,955.107,629.564,50.491,52.423,2646.896,0.89102,0,0.00650,0.20319
17279122961729,980.958,655.940,955.985,629.916,49.945,52.047,2599.481,0.88639,0,0.00650,0.20419
17279355925997,980.602,655.922,955.631,629.825,49.942,52.194,2606.650,0.88886,0,0.00550,0.20519
17279591059051,980.809,656.169,955.793,629.957,50.031,52.423,2622.818,0.88896,0,0.00550,0.20519
17279856733752,980.283,655.921,955.177,629.952,50.212,51.939,2607.964,0.88768,0,0.00550,0.20419
17280124319456,980.698,655.465,955.506,629.306,50.384,52.318,2635.998,0.89243,0,0.00550,0.20619
17280324230456,980.568,655.755,954.995,629.343,51.145,52.824,2701.677,0.88757,0,0.00550,0.20619
17280526558457,980.664,655.887,955.369,629.550,50.590,52.672,2664.702,0.89119,0,0.00450,0.20619
17296706753325,874.775,659.786,849.770,632.917,50.011,53.739,2687.573,0.84531,0,-0.07550,0.21419
17296940701632,874.730,659.744,850.031,633.312,49.397,52.866,2611.416,0.87022,0,-0.07550,0.21419
17297374630668,874.587,659.809,849.849,633.076,49.475,53.466,2645.232,0.84557,0,-0.07650,0.21319
17297876291744,874.489,659.693,849.894,633.010,49.189,53.367,2625.073,0.87272,0,-0.07650,0.21219
17298075400535,874.691,659.862,850.018,632.942,49.345,53.842,2656.826,0.88366,0,-0.07650,0.21219
17298342086081,874.501,659.795,849.754,633.067,49.495,53.455,2645.784,0.84797,0,-0.07650,0.21319
17298675717831,874.695,659.738,850.119,632.954,49.152,53.567,2632.910,0.84344,0,-0.07750,0.21319
17299009628814,874.340,659.893,849.671,633.148,49.338,53.491,2639.149,0.88309,0,-0.07950,0.21319
17299244084822,874.378,659.960,850.005,633.388,48.744,53.143,2590.438,0.87575,0,-0.07950,0.21319
17299445672320,874.511,660.183,849.749,633.361,49.525,53.645,2656.780,0.89599,0,-0.07950,0.21419
17299644470160,874.824,660.366,849.868,633.307,49.912,54.117,2701.087,0.88993,0,-0.07850,0.21519
17299743791105,874.760,659.781,850.299,632.941,48.922,53.679,2626.104,0.88561,2,-0.07950,0.21419
17757542855106,1235.605,776.113,1221.767,761.230,27.676,29.766,823.797,0.85368,0,0.18650,0.33819
17757710153114,1236.031,776.177,1222.476,761.321,27.110,29.712,805.501,0.74351,0,0.18650,0.33819
17757875950666,1234.892,777.187,1220.831,762.148,28.122,30.077,845.842,0.85935,0,0.18650,0.33819
17758010447174,1235.184,776.276,1221.177,761.306,28.013,29.940,838.705,0.85881,0,0.18650,0.33819
17758110379298,1235.686,776.553,1221.758,761.646,27.857,29.815,830.565,0.84666,0,0.18650,0.33819
17759010540352,1235.424,777.177,1221.740,762.276,27.369,29.801,815.641,0.79273,0,0.18650,0.33819
17759677079671,1234.880,776.708,1220.978,761.989,27.805,29.438,818.516,0.77355,0,0.18650,0.33819
17762379650754,1235.101,776.882,1221.122,761.952,27.959,29.862,834.894,0.79350,0,0.18550,0.33819
17762582032664,1235.413,776.578,1221.515,761.612,27.796,29.931,831.963,0.83308,0,0.18550,0.33819
17762748996667,1235.377,776.616,1221.590,761.868,27.574,29.495,813.293,0.84945,0,0.18550,0.33819
17762914852543,1235.471,776.913,1221.732,762.155,27.479,29.516,811.080,0.80043,0,0.18550,0.33819
17763083116011,1235.104,776.425,1221.453,761.420,27.302,30.010,819.334,0.84557,0,0.18550,0.33819
17764682681138,1235.520,776.504,1221.552,761.430,27.938,30.147,842.233,0.82317,0,0.18450,0.33719
17765016000008,1235.230,776.530,1221.903,762.158,26.656,28.745,766.203,0.79970,2,0.18450,0.33719
17766150634494,1235.391,776.480,1221.390,761.351,28.001,30.259,847.261,0.85016,0,0.18550,0.33819
17766819516688,1235.376,776.543,1221.302,761.408,28.148,30.270,852.047,0.85391,0,0.18550,0.33919
17767019155672,1235.678,776.825,1222.376,762.376,26.604,28.898,768.803,0.80385,0,0.18550,0.33919
17767785893335,1235.046,776.575,1221.569,761.996,26.952,29.157,785.860,0.86703,0,0.18550,0.33819
17768653998158,1235.582,776.897,1222.032,762.163,27.100,29.468,798.579,0.80412,2,0.18450,0.33819
17768822203340,1234.963,776.417,1221.197,761.608,27.533,29.619,815.482,0.78922,2,0.18350,0.33819
17769920798160,1235.153,776.953,1221.208,761.947,27.889,30.012,836.998,0.85904,0,0.18350,0.33719
17770088406493,1234.666,776.927,1220.697,762.103,27.939,29.649,828.351,0.86560,0,0.18350,0.33719
17770255705386,1235.233,776.753,1221.217,761.881,28.031,29.745,833.779,0.84303,0,0.18350,0.33719
17770391507261,1235.015,776.828,1221.019,761.824,27.994,30.009,840.047,0.80586,0,0.18350,0.33719
17770524717510,1235.063,777.009,1221.041,762.014,28.045,29.990,841.062,0.86188,0,0.18350,0.33719
17770655561335,1235.159,776.143,1221.262,760.991,27.795,30.304,842.295,0.80379,0,0.18350,0.33719
17807227404618,1234.955,776.941,1221.124,762.039,27.661,29.803,824.400,0.84824,0,0.18350,0.33619
17807426098236,1234.934,776.784,1220.941,761.861,27.985,29.846,835.236,0.84223,0,0.18350,0.33619
17807860226348,1235.705,776.701,1221.879,761.700,27.651,30.004,829.633,0.83007,0,0.18350,0.33619
17872624067587,1109.307,813.394,1095.683,798.692,27.247,29.404,801.176,0.79756,0,0.08050,0.37419
17872759202795,1109.457,813.282,1095.660,798.364,27.594,29.835,823.261,0.83577,0,0.08050,0.37419
17872893360620,1108.886,813.765,1095.260,798.853,27.252,29.823,812.737,0.83483,0,0.08050,0.37419
17872993339590,1108.919,813.923,1095.414,799.225,27.010,29.397,794.005,0.77565,2,0.08050,0.37419
17873127081648,1109.039,813.990,1095.216,799.230,27.645,29.520,816.084,0.76789,2,0.08050,0.37419
17873226059171,1108.940,813.677,1095.919,798.817,26.043,29.719,773.955,0.79169,2,0.08050,0.37419
17873327706627,1108.759,814.113,1094.823,799.023,27.872,30.181,841.225,0.77677,2,0.08050,0.37419
17873459674443,1108.104,814.305,1094.741,799.388,26.726,29.835,797.351,0.76689,2,0.08050,0.37419
17873560806311,1108.380,813.980,1094.728,798.982,27.305,29.996,819.049,0.75997,2,0.08050,0.37419
17873659915477,1108.205,813.512,1094.761,798.838,26.888,29.349,789.135,0.79608,2,0.08050,0.37419
17874293183271,1108.711,813.813,1095.409,799.332,26.604,28.963,770.517,0.79183,2,0.08050,0.37419
17874794383784,1108.436,813.908,1094.872,798.948,27.129,29.920,811.679,0.78520,2,0.08050,0.37419
17884870651975,1108.357,814.620,1094.911,800.033,26.892,29.174,784.531,0.78054,2,0.08250,0.37519
17885805218109,1108.861,814.639,1095.155,799.922,27.413,29.432,806.822,0.77629,2,0.08250,0.37519
17888140968263,1108.089,814.545,1094.961,800.165,26.255,28.759,755.070,0.79821,2,0.08250,0.37519
17955743336313,797.489,466.754,782.685,451.319,29.608,30.870,913.999,0.86882,0,-0.15750,0.02119
17955945892220,797.210,466.944,782.373,451.757,29.674,30.375,901.324,0.86028,0,-0.15750,0.02119
17956245746876,797.515,467.224,782.503,451.853,30.024,30.742,923.002,0.86144,0,-0.15750,0.02119
17956377601633,796.953,466.914,781.842,451.324,30.221,31.179,942.272,0.86546,0,-0.15750,0.02119
17956545442964,797.143,467.461,781.688,451.684,30.911,31.555,975.408,0.85496,0,-0.15750,0.02119
17956712377339,797.424,466.961,782.500,451.764,29.849,30.393,907.213,0.86689,0,-0.15750,0.02119
17956810580617,796.907,467.268,782.089,452.078,29.637,30.381,900.398,0.86858,0,-0.15750,0.02119
17957244762327,797.698,467.500,782.520,451.776,30.355,31.449,954.626,0.85448,0,-0.15750,0.02119
17957477541243,797.687,467.547,782.734,452.161,29.906,30.771,920.241,0.86105,0,-0.15750,0.02119
17957646950246,797.699,467.427,782.943,452.091,29.511,30.672,905.151,0.86888,0,-0.15750,0.02119
17957781013611,797.433,466.947,782.481,451.453,29.903,30.987,926.596,0.86089,0,-0.15750,0.02119
17958011863093,797.056,467.647,782.014,451.940,30.083,31.414,945.031,0.87208,0,-0.15750,0.02119
17958180628134,797.870,467.710,783.330,452.582,29.080,30.257,879.869,0.85712,0,-0.15750,0.02119
17958512296707,797.393,467.756,782.210,452.156,30.366,31.200,947.421,0.85728,0,-0.15750,0.02119
17958679658800,797.290,468.005,782.173,452.755,30.235,30.499,922.145,0.84945,0,-0.15750,0.02119
17958812645882,797.210,467.654,782.507,452.710,29.405,29.889,878.893,0.85513,0,-0.15750,0.02119
17989943942306,631.143,235.912,616.960,221.127,28.366,29.571,838.797,0.87277,0,-0.29050,-0.21981
17990144420774,631.509,235.885,617.385,221.463,28.246,28.843,814.707,0.85469,0,-0.29050,-0.21981
17992713932232,631.378,235.956,617.023,221.244,28.710,29.424,844.763,0.86293,0,-0.29050,-0.21981
17992948384853,631.670,235.922,617.418,221.498,28.504,28.847,822.246,0.86280,0,-0.29050,-0.21981
17993580683040,631.769,236.116,617.808,221.680,27.922,28.873,806.192,0.86461,0,-0.29050,-0.21981
17994049824213,631.867,236.146,617.539,221.479,28.656,29.333,840.564,0.86590,0,-0.29050,-0.22081
17994783943628,631.881,235.507,617.734,221.144,28.293,28.726,812.748,0.86572,0,-0.28950,-0.22081
17994949711558,631.506,235.498,617.548,220.856,27.914,29.284,817.446,0.85973,0,-0.28950,-0.22081
17995251620454,631.851,235.203,618.034,220.727,27.634,28.950,800.019,0.84293,0,-0.29050,-0.22281
17995417868198,631.771,235.194,617.770,220.790,28.000,28.807,806.608,0.85175,0,-0.29150,-0.22381
17995683652046,631.402,235.523,617.307,221.124,28.190,28.798,811.805,0.85069,0,-0.29150,-0.22281
17996383536215,631.934,235.354,618.086,220.939,27.698,28.829,798.497,0.85585,0,-0.29150,-0.22281
17996984655927,631.473,236.203,617.030,221.586,28.884,29.236,844.456,0.86675,0,-0.29150,-0.22281
17997184669974,631.654,236.264,617.177,221.542,28.954,29.445,852.538,0.86673,0,-0.29250,-0.22281
17998418479570,631.988,236.047,617.659,221.616,28.657,28.862,827.095,0.86554,0,-0.29450,-0.22281
18011866042563,607.387,526.156,592.669,510.884,29.437,30.545,899.151,0.85134,0,-0.31050,0.08219
18012833142347,607.628,525.565,593.351,510.532,28.555,30.066,858.529,0.82214,0,-0.31250,0.08219
18013134145526,608.118,525.345,594.202,510.379,27.833,29.933,833.151,0.81707,2,-0.31250,0.08219
18013600996708,607.924,525.322,593.591,510.233,28.666,30.178,865.106,0.82070,0,-0.31250,0.08019
18013836019506,607.696,525.647,593.046,510.299,29.300,30.696,899.391,0.83371,0,-0.31350,0.08019
18014535973510,607.694,525.817,593.180,510.875,29.029,29.885,867.526,0.83232,0,-0.31550,0.08119
18016671018048,607.692,525.444,593.016,510.245,29.352,30.399,892.242,0.82776,0,-0.31150,0.07619
18017304244825,608.191,525.528,593.592,510.491,29.197,30.073,878.035,0.83647,0,-0.31150,0.07419
18017772511459,608.272,525.128,593.772,509.993,29.000,30.271,877.867,0.80943,0,-0.31250,0.07419
18026747814108,608.386,524.355,593.815,509.214,29.142,30.282,882.469,0.84249,0,-0.31350,0.07319
18026981420909,609.252,525.202,594.965,510.082,28.574,30.240,864.079,0.78496,2,-0.31350,0.07219
18032619956554,608.809,524.651,594.241,509.790,29.136,29.723,866.013,0.83472,0,-0.31450,0.07319
18032854301761,609.147,524.306,594.323,509.269,29.648,30.073,891.594,0.81812,0,-0.31450,0.07319
18032923190599,608.889,524.475,594.564,509.500,28.651,29.950,858.092,0.83625,0,-0.31450,0.07319
18033121061531,609.003,524.367,594.608,509.358,28.790,30.019,864.232,0.80194,0,-0.31450,0.07319
18033421318941,608.578,524.476,593.517,508.857,30.122,31.239,940.962,0.82242,0,-0.31450,0.07319
18033687540037,608.535,524.624,593.759,509.222,29.553,30.804,910.350,0.83581,0,-0.31450,0.07319
18033855952342,608.364,524.739,593.603,509.222,29.522,31.034,916.192,0.82702,0,-0.31450,0.07319
18033954859901,608.815,524.921,593.965,509.625,29.702,30.592,908.622,0.84916,0,-0.31450,0.07319
18034089404903,608.644,524.661,594.155,509.490,28.978,30.342,879.276,0.85343,0,-0.31450,0.07319
18034257182466,608.713,524.054,594.132,508.897,29.161,30.313,883.978,0.84476,0,-0.31450,0.07319
18075729698558,606.870,901.962,591.990,886.641,29.760,30.642,911.918,0.82831,0,-0.30950,0.46419
18076164726958,607.588,902.067,593.187,886.769,28.802,30.595,881.190,0.83141,0,-0.30950,0.46419
18076298772268,606.959,902.317,592.086,886.911,29.747,30.811,916.531,0.83630,0,-0.30950,0.46419
18077365065128,607.752,901.807,593.498,886.820,28.509,29.974,854.513,0.80564,0,-0.30850,0.46419
18077566167740,607.325,901.801,592.579,886.613,29.491,30.376,895.802,0.81987,0,-0.30850,0.46419
18079567718412,607.119,903.056,592.058,887.483,30.122,31.146,938.169,0.80312,0,-0.30850,0.46419
18079772575292,607.251,902.737,592.448,887.474,29.606,30.527,903.777,0.82365,0,-0.30850,0.46419
18082002783637,607.789,901.922,593.484,886.684,28.610,30.477,871.959,0.83607,0,-0.30850,0.46519
18082137822367,607.341,901.914,592.955,886.927,28.772,29.975,862.427,0.80028,0,-0.30850,0.46519
18082271692390,607.524,901.949,592.827,886.368,29.394,31.162,915.979,0.84009,0,-0.30850,0.46519
18082405048400,607.065,902.664,591.843,886.639,30.445,32.050,975.769,0.82998,0,-0.30850,0.46519
18082737896174,607.387,902.280,592.445,886.853,29.883,30.853,921.994,0.85354,0,-0.30850,0.46519
18082871800768,607.607,902.082,592.934,886.921,29.346,30.321,889.825,0.82304,0,-0.30850,0.46519
18084105858034,607.330,901.696,592.471,886.314,29.718,30.764,914.224,0.68420,0,-0.30850,0.46519
18084206424477,607.303,901.891,592.810,886.906,28.987,29.969,868.706,0.83226,0,-0.30850,0.46519
18084374699530,607.240,901.877,592.964,886.842,28.552,30.069,858.554,0.81119,0,-0.30850,0.46519
18085773200808,607.495,901.833,592.607,886.267,29.777,31.131,926.964,0.80346,0,-0.30850,0.46419
18085907552323,607.426,901.604,592.739,886.130,29.373,30.948,909.037,0.76131,0,-0.30850,0.46419
18086174651645,607.020,902.008,592.497,886.667,29.046,30.684,891.230,0.82709,0,-0.30850,0.46419
18086342196397,607.765,901.867,593.560,886.963,28.410,29.807,846.798,0.82291,0,-0.30850,0.46419
18121276252795,927.940,773.489,913.526,758.402,28.829,30.174,869.884,0.85286,0,-0.06150,0.33519
18121477839140,927.487,773.760,913.422,758.734,28.129,30.053,845.340,0.84968,0,-0.06150,0.33519
18121910683784,926.964,773.765,913.240,759.030,27.449,29.468,808.877,0.85079,0,-0.06150,0.33519
18122546214895,927.585,773.765,912.761,757.978,29.648,31.574,936.114,0.81683,0,-0.06150,0.33519
18122746464826,928.171,773.063,913.495,757.861,29.351,30.405,892.411,0.84126,0,-0.06150,0.33519
18123013926715,928.478,773.241,914.635,758.303,27.685,29.875,827.083,0.83770,0,-0.06150,0.33519
18123612245608,928.378,773.686,914.025,758.467,28.706,30.437,873.735,0.84425,0,-0.06150,0.33519
18123749633937,928.030,773.537,914.156,758.781,27.748,29.512,818.882,0.73127,0,-0.06150,0.33519
18124379473112,928.232,773.448,913.508,758.216,29.447,30.463,897.049,0.81867,0,-0.06150,0.33519
18124446054773,927.263,773.500,912.813,758.372,28.899,30.257,874.372,0.86075,0,-0.06150,0.33519
18124512824624,927.707,773.095,913.079,757.809,29.257,30.573,894.482,0.81373,0,-0.06150,0.33519
18124579674660,927.655,773.784,913.663,758.971,27.983,29.627,829.061,0.85677,0,-0.06150,0.33519
18124646301070,927.705,773.117,913.602,758.301,28.205,29.631,835.744,0.79844,0,-0.06150,0.33519
18124712965890,927.794,772.847,913.811,758.199,27.966,29.296,819.290,0.65825,0,-0.06150,0.33519
18124779991146,927.669,773.828,913.623,759.017,28.092,29.622,832.141,0.83812,0,-0.06150,0.33519
18124848013144,927.781,773.811,913.233,758.478,29.097,30.667,892.295,0.83611,0,-0.06150,0.33519
18124913977466,927.909,773.268,913.794,758.335,28.230,29.867,843.136,0.82981,0,-0.06150,0.33519
18124980585557,927.699,773.601,913.564,758.843,28.271,29.515,834.415,0.84995,0,-0.06150,0.33519
18125047741042,927.396,773.117,913.002,758.262,28.787,29.710,855.264,0.81093,0,-0.06150,0.33519
18125115161059,928.085,773.366,913.941,758.456,28.288,29.822,843.603,0.85808,0,-0.06150,0.33519
18125180484175,927.973,773.211,913.811,758.218,28.324,29.987,849.349,0.81488,0,-0.06150,0.33519
18125247203901,927.921,773.479,913.318,758.196,29.205,30.566,892.685,0.82736,0,-0.06150,0.33519
18125382214875,928.373,773.109,914.177,758.203,28.392,29.812,846.432,0.84909,0,-0.06150,0.33519
18129184404147,925.345,772.981,911.143,758.166,28.403,29.629,841.555,0.80225,0,-0.06150,0.33519
18224981388059,926.719,773.185,912.876,758.451,27.686,29.468,815.845,0.79125,2,-0.06050,0.33519
18225381278811,927.117,772.861,912.311,757.743,29.611,30.237,895.349,0.81795,0,-0.06050,0.33519
18283806798461,743.050,559.320,728.091,543.886,29.918,30.868,923.517,0.57155,0,-0.20750,0.10819
18284007484841,743.589,559.440,728.468,544.219,30.242,30.443,920.668,0.66299,0,-0.20750,0.10819
18284609049673,743.095,559.969,728.310,544.743,29.569,30.452,900.455,0.73855,0,-0.20750,0.10819
18285409676828,742.691,559.663,728.017,544.560,29.348,30.206,886.463,0.86607,0,-0.20750,0.10919
18285609404998,743.019,559.516,727.942,544.054,30.154,30.925,932.504,0.78184,0,-0.20750,0.10919
18285776148074,742.726,559.947,727.867,544.566,29.718,30.763,914.215,0.86240,0,-0.20750,0.10919
18285909445811,743.090,559.627,728.217,544.301,29.745,30.651,911.707,0.62916,0,-0.20750,0.10919
18286078460319,742.505,559.814,727.696,544.699,29.617,30.229,895.314,0.86408,0,-0.20750,0.10919
18286543665829,743.014,559.515,728.243,544.272,29.542,30.487,900.636,0.79814,0,-0.20750,0.10819
18286711200794,743.129,559.808,728.123,544.307,30.011,31.001,930.362,0.62607,0,-0.20750,0.10819
18286909772582,742.797,560.543,728.049,545.261,29.496,30.563,901.494,0.86016,0,-0.20750,0.10819
18287544756457,742.874,560.232,728.195,545.043,29.358,30.378,891.851,0.84826,0,-0.20750,0.10719
18287712231470,743.060,559.984,727.995,544.545,30.129,30.878,930.329,0.67635,0,-0.20750,0.10719
18288345278902,743.645,559.466,728.387,544.058,30.517,30.814,940.364,0.79206,0,-0.20850,0.10719
18288480433241,742.880,559.864,727.882,544.387,29.997,30.953,928.492,0.83233,0,-0.20850,0.10719
18288646459729,743.120,560.331,728.142,544.891,29.955,30.879,924.967,0.76914,0,-0.20850,0.10719
18288945608861,742.826,560.098,727.669,544.544,30.313,31.107,942.933,0.83081,0,-0.20850,0.10719
18289347210498,743.088,559.900,728.292,544.450,29.593,30.901,914.430,0.73264,0,-0.20850,0.10819
18289513584745,743.248,559.815,728.490,544.463,29.516,30.702,906.198,0.62715,0,-0.20850,0.10819
18289680463011,742.764,559.380,727.969,544.179,29.590,30.402,899.586,0.87049,0,-0.20850,0.10819
18290048098877,742.583,559.571,727.408,544.184,30.349,30.775,933.973,0.86782,0,-0.20650,0.10819
18290214004731,742.696,559.844,727.759,544.707,29.875,30.273,904.406,0.86699,0,-0.20650,0.10819
18290747188666,742.589,560.200,727.104,544.403,30.970,31.592,978.410,0.84936,0,-0.20650,0.10719
18290980594365,742.672,559.816,728.041,544.517,29.263,30.598,895.375,0.86604,0,-0.20750,0.10719
18291149568387,742.791,559.565,727.835,544.440,29.911,30.252,904.859,0.82455,0,-0.20850,0.10719
18291480909474,743.033,560.284,728.323,544.946,29.422,30.676,902.546,0.77452,0,-0.20750,0.10619
18291814180899,743.540,559.395,729.131,544.046,28.816,30.697,884.569,0.70176,2,-0.20750,0.10619
18294484382237,742.759,558.916,728.454,543.940,28.610,29.951,856.904,0.78569,2,-0.20850,0.10519
18554879589097,1162.216,525.073,1143.561,505.895,37.308,38.355,1430.973,0.88745,0,0.13050,0.06919
18555048938584,1162.330,525.217,1144.043,506.403,36.573,37.628,1376.198,0.88679,0,0.13050,0.06919
18555215959708,1161.983,525.696,1143.542,506.991,36.882,37.410,1379.736,0.87404,0,0.13050,0.06919
18555347991613,1162.212,525.338,1143.884,506.377,36.656,37.922,1390.037,0.89118,0,0.13050,0.06919
18555614572881,1161.811,525.858,1143.421,506.862,36.780,37.990,1397.303,0.88691,0,0.13050,0.06919
18555783924530,1161.515,525.924,1143.628,507.159,35.775,37.529,1342.581,0.88744,0,0.13050,0.06919
18556082304439,1161.751,525.485,1143.402,506.780,36.698,37.411,1372.908,0.88549,0,0.13050,0.06919
18556286246301,1161.559,525.462,1143.405,506.848,36.308,37.227,1351.636,0.88254,0,0.13050,0.06919
18556515947000,1161.516,525.549,1143.251,506.664,36.531,37.770,1379.743,0.88650,0,0.13050,0.06919
18556682509905,1161.645,525.518,1143.322,506.663,36.647,37.710,1381.981,0.88634,0,0.13050,0.06919
18556817799402,1161.878,525.654,1143.447,506.728,36.861,37.853,1395.308,0.87940,0,0.13050,0.06919
18556983265059,1161.802,525.206,1143.596,506.419,36.412,37.573,1368.093,0.88318,0,0.13050,0.06919
18557118224342,1161.616,525.956,1143.437,507.333,36.358,37.247,1354.232,0.88251,0,0.13050,0.06919
18557250937142,1161.756,525.763,1143.490,506.891,36.532,37.743,1378.849,0.88090,0,0.13050,0.06919
18557684174873,1161.649,525.676,1143.906,506.860,35.487,37.632,1335.425,0.87125,2,0.13050,0.06919
18558551982515,1161.495,525.559,1143.245,506.904,36.499,37.310,1361.783,0.88225,0,0.13050,0.06919
18591350424779,1008.452,517.668,990.273,498.921,36.359,37.494,1363.241,0.85965,0,0.01850,0.06919
18591550648175,1008.186,517.409,989.818,498.425,36.736,37.968,1394.783,0.82529,0,0.01850,0.06919
